job_id,job_name,update_time,com_name,salary,workplace,job_exp,job_edu,job_rent,company_type,company_size,job_welfare,company_ind,job_info,job_type
439,Java开发工程师,01-04发布,广州市坚信信息科技,7千-1.4万,广州,5-7年,大专,,民营 , 500-1000人,,计算机软件,,
440,Cyber Security,12-13发布,印孚瑟斯技术（中国）,2-4万·13薪,广州,5-7年,大专,,民营 , 500-1000人,,计算机软件,,
441,高级数据分析师,12-13发布,广州芳禾数据,1.5-2万,广州,5-7年,大专,,民营 , 500-1000人,,计算机软件,,
442,乐高编程教师岗位,11-22发布,广州柏杉教育咨询,5千-1万,广州,5-7年,大专,,民营 , 500-1000人,,教育/培训/院校,,
443,生信经理/总监,01-04发布,广东国盛医学科技,22-35万/年,广州,5-7年,大专,,民营 , 500-1000人,,制药/生物工程,,
444,投研主管,12-03发布,广州瑞丰投资控股,1.5-3万·13薪,广州,5-7年,大专,,民营 , 500-1000人,,金融/投资/证券,,
445,全栈开发/周末双休/五险一金,01-04发布,深圳市睿服科技,1.5-2万,广州,5-7年,大专,,民营 , 500-1000人,,计算机软件,,
446,测试开发（双休加班少+五险一金全额）,01-01发布,易宝软件（东莞）,1.7-3.2万·14薪,广州,5-7年,大专,,民营 , 500-1000人,,计算机软件,,
447,高级软件工程师,11-08发布,珠海市运泰利自动化设备,1.5-2万,广州,5-7年,大专,,民营 , 500-1000人,,仪器仪表/工业自动化,,
448,IT系统工程师,01-03发布,广州市海邻国际贸易,7-9千,广州,5-7年,大专,,民营 , 500-1000人,,餐饮业,,
449,UAT测试/周末双休,01-04发布,深圳市睿服科技,1.1-1.4万,广州,5-7年,大专,,民营 , 500-1000人,,计算机软件,,
450,半导体技术工程师（研究生）,12-05发布,硅能光电半导体（广州）,1.5-2.5万,广州,5-7年,大专,,民营 , 500-1000人,,电子技术/半导体/集成电路,,
451,智能驾驶工程师,12-12发布,广州市番禺区湾缆先进制造研究院,2-3万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,专业服务(咨询、人力资源、财会),,
452,计算机教师,12-02发布,广东培正学院,8.5千-1.2万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,教育/培训/院校,,
453,数据分析与管控岗,01-01发布,广东省农村信用社联合社,2-3万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,银行,,
454,高级生物信息工程师,11-24发布,广州华银康医疗集团,1.6-2.2万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,,,
455,深度学习算法工程师,12-26发布,广州方向智能科技,1-2万·13薪,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,电子技术/半导体/集成电路,,
456,BI开发/周末双休/五险一金,01-04发布,深圳市睿服科技,1.3-1.8万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
457,大数据开发工程师,12-03发布,成都迪睿汇金科技,1-1.3万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
458,高级网络工程师,11-24发布,广东励康信息技术,2-2.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机服务(系统、数据服务、维修),,
459,智能工业云平台系统开发人员,01-03发布,琶洲实验室（黄埔）,1-1.2万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,学术/科研,,
460,信息技术专员,12-05发布,广州市华美英语实验学校,1-1.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,教育/培训/院校,,
461,深度学习算法工程师,12-24发布,广州深声科技,1.5-3万·13薪,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
462,自动化测试/周末双休,01-04发布,深圳市睿服科技,1.3-1.7万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
463,IT网络工程师,01-04发布,广州诺时贸易,4-6千,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,贸易/进出口,,
464,网络安全工程师,01-04发布,广州开讯通信技术,1.2-1.8万·13薪,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,通信/电信/网络设备,,
465,生信经理（高薪高福利）,01-04发布,广州市中治健康产业,1.5-2.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,制药/生物工程,,
466,初级测试实习生/双休,12-06发布,广州昊天互联网科技信息服务,6-9千,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
467,系统运维工程师,11-20发布,广州市耀纳舞台科技,5千-1万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,机械/设备/重工,,
468,DA,11-25发布,博彦科技,2-3.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
469,图像算法工程师-深度学习方向,01-04发布,广州超视计生物科技,1-2万·13薪,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,学术/科研,,
470,流程技术,11-18发布,广州聚变方成科技,1.2-2.2万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,互联网/电子商务,,
471,功能测试/周末双休,01-03发布,深圳市睿服科技,9.5千-1万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
472,系统运维工程师,12-30发布,SGS通标标准技术服务有限公司广州,1.2-2万·14薪,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,检测，认证,,
473,数据分析师（双休+五险一金）,11-14发布,广州幸福树科技,2.5-3.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,互联网/电子商务,,
474,大数据测试,12-02发布,杭州博彦信息技术,1.6-1.8万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,互联网/电子商务,,
475,数据分析师,01-03发布,深圳市睿服科技,7-8.5千,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
476,少儿编程老师/行业龙头,12-12发布,童程童美教育集团,1-1.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
477,中级数据分析师,11-08发布,广州芳禾数据,1-1.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
478,运维开发工程师,12-29发布,万宝盛华人力资源（中国）,1-1.6万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,中介服务,,
479,自动化测试助理,12-12发布,广州越数云科技,5-8千,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
480,软件测试工程师,12-24发布,广州深声科技,1.2-2万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
481,.NET资深开发工程师,01-04发布,中山华定科技,1.8-3.3万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
482,数据挖掘/建模工程师,11-09发布,广州极能信息技术,6千-1万·13薪,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,互联网/电子商务,,
483,图像算法工程师,01-03发布,长园视觉科技（珠海）,1.5-3万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,仪器仪表/工业自动化,,
484,测试工程师/周末双休,01-03发布,深圳市睿服科技,9.5千-1万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
485,PHP资深开发工程师,01-04发布,中山华定科技,1.8-3.3万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
486,技术研究专员（参数化方向）,12-21发布,广州山水比德设计,1-1.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,房地产,,
487,双休六险一金 17-27k C++开发工程师,12-14发布,广州市汇豪企业服务,1.7-2.7万·15薪,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
488,大数据开发工程师,01-04发布,广州雅米科技,2.5-4.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
489,GO资深开发工程师,01-04发布,中山华定科技,1.8-3.3万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
490,高级测试工程师,12-20发布,广东合生信息科技,1.8-2.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
491,嵌入式工程师,01-03发布,广东刘之顿信息技术,7.5千-1.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,电子技术/半导体/集成电路,,
492,APP测试工程师,12-12发布,广州越数云科技,5-8千,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
493,C++软件开发,01-04发布,上海准视智能信息技术,1.8-3.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,仪器仪表/工业自动化,,
494,高级软件测试工程师,11-07发布,薪宝信息科技（广州）,1.2-1.3万·14薪,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,互联网/电子商务,,
495,时广森课题组（高级研究助理）,12-19发布,中科中山药物创新研究院,20-22万/年,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,学术/科研,,
496,测试工程师,01-04发布,北京聘多多科技,8千-1.6万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机服务(系统、数据服务、维修),,
497,JAVA资深开发工程师,01-04发布,中山华定科技,1.8-3.3万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
498,乐高机器人编程老师（广州/南海/顺德）,12-08发布,佛山市拼趣教育科技,5千-1万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,教育/培训/院校,,
499,开发运维工程师,12-30发布,SGS通标标准技术服务有限公司广州,1.2-1.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,检测，认证,,
500,接口测试/周末双休/五险一金,01-04发布,深圳市睿服科技,1.2-1.5万,广州·番禺区,1年,本科,,非营利组织 , 少于50人,,计算机软件,,
501,IT工程师,01-04发布,广东国盛医学科技,1-2万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,制药/生物工程,,
502,乐高机器人编程老师（广州/南海/顺德）,12-08发布,佛山市拼趣教育科技,5千-1万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,教育/培训/院校,,
503,乐高/编程老师/无责底薪5k+五险一金,12-20发布,童程童美教育集团,1-1.8万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
504,游戏测试助理/双休,12-11发布,广州昊天互联网科技信息服务,6-9千,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,,,
505,生物信息分析主管,01-04发布,广州精科医学检验所,1.5-2万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,医疗设备/器械,,
506,数据运营专员(网易正编+大厂福利）,01-04发布,网易,8千-1.3万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,网络游戏,,
507,WEB前端资深开发工程师,01-04发布,中山华定科技,1.8-3.3万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
508,技术助理（测试方向）,12-07发布,广州昊天互联网科技信息服务,6-9千,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
509,高级安全分析师,11-14发布,万宝盛华信息科技（上海）,1-1.8万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,专业服务(咨询、人力资源、财会),,
510,大数据开发工程师,01-04发布,北京聘多多科技,1.2-1.8万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机服务(系统、数据服务、维修),,
511,业务系统运维-银行稳定,12-03发布,深圳市长亮科技,1.2-1.7万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
512,运维工程师,12-02发布,广州鼎峻科技,8千-1.2万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,通信/电信/网络设备,,
513,雷达信号处理工程师,01-04发布,广东纳睿雷达科技,1.4-2.8万·16薪,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,电子技术/半导体/集成电路,,
514,动力总成系统诊断开发工程师,12-12发布,浙江金天地通讯工程,1.5-2.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
515,质量工程师/测试,12-20发布,广州广颖创网络科技,2.3-3万·13薪,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,互联网/电子商务,,
516,大数据分析工程师,12-14发布,温氏食品集团,1-1.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,农/林/牧/渔,,
517,雷达数据处理工程师,01-04发布,广东纳睿雷达科技,1.4-2.8万·16薪,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,电子技术/半导体/集成电路,,
518,渲染农场TD,11-18发布,广州聚变方成科技,1.2-2.4万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,互联网/电子商务,,
519,测试工程师/周末双休,01-03发布,深圳市睿服科技,1-1.2万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
520,机器学习工程师,12-12发布,海南钦诚软件技术,1.2-2万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
521,零售数据主管,12-12发布,长沙夏斐品牌管理有限责任,8千-1万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,服装/纺织/皮革,,
522,自动化软件工程师,01-04发布,广州翰南工程技术,1.2-2万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,建筑/建材/工程,,
523,项目经理(数字解决方案)-广州-05954,12-31发布,TUV南德意志集团,,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,检测，认证,,
524,乐高机器人/编程老师,12-16发布,童程童美教育集团,1-1.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
525,运维工程师/五险一金,01-03发布,深圳市睿服科技,9千-1万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
526,技术研究主管（参数化方向）,12-21发布,广州山水比德设计,1.5-2万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,房地产,,
527,游戏精灵内容编辑（梦幻端游/大话西游）,11-16发布,广州赛泽科技,7千-1.1万·13薪,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,互联网/电子商务,,
528,乐高机器人/编程老师,12-16发布,童程童美教育集团,1-1.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
529,行政IT,11-22发布,广州市妆妍生物技术,5-7千,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,制药/生物工程,,
530,高级数据分析专员,12-25发布,广州欧莱雅百库网络科技,8千-1.1万·13薪,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,互联网/电子商务,,
531,数据分析师,11-19发布,JD京东商城（广州分公司）,1-1.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,互联网/电子商务,,
532,乐高机器人/编程老师,12-16发布,童程童美教育集团,1-1.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
533,中高级后台测试工程师,12-21发布,广州乐炫网络科技,1.2-1.8万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,网络游戏,,
534,测试开发/周末双休,01-03发布,深圳市睿服科技,1.1-1.6万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
535,安全分析工程师(009978),11-28发布,奇安信集团,8千-1.6万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,互联网/电子商务,,
536,乐高机器人/编程老师,12-16发布,童程童美教育集团,1-1.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
537,系统运维工程师,01-04发布,锐立平芯微电子（广州）有限责任,1-1.8万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,电子技术/半导体/集成电路,,
538,c/c++软件开发工程师,01-04发布,亚信科技（中国）,1.2-2万·14薪,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
539,数据分析师(J15499),01-04发布,南京神州数码,1.5-2.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机服务(系统、数据服务、维修),,
540,乐高机器人/编程老师+上市公司+均薪10K以上+晋升快,12-16发布,童程童美教育集团,1-1.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
541,高级数据治理工程师,11-08发布,广州芳禾数据,2-3万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
542,性能测试工程师,12-14发布,广州掌动智能科技,8千-1万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,互联网/电子商务,,
543,数据工程师,12-26发布,中山康天晟合生物技术,8千-1万·13薪,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,制药/生物工程,,
544,乐高机器人/编程老师,12-16发布,童程童美教育集团,1-1.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
545,软件测试工程师（需学信网学历）,11-10发布,杭州博彦信息技术,1-1.8万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,互联网/电子商务,,
546,IT项目专员,11-20发布,武汉欧可道企业管理咨询,7-9千·16薪,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,专业服务(咨询、人力资源、财会),,
547,系统运维工程师,11-16发布,深圳市法本信息技术,1.2-1.8万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
548,乐高机器人/编程老师,12-16发布,童程童美教育集团,1-1.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
549,师训教师/编程老师,11-17发布,广州英荔教育科技,8千-1.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,教育/培训/院校,,
550,机器视觉，运动控制软件工程师,11-28发布,广州瑞柯齐科技,1.5-2.5万,广州·黄埔区,3-4年,大专,,民营 , 50-150人,,计算机软件,,
551,高级嵌入式软件工程师,01-03发布,广东亚太天能科技,1.5-2.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,电子技术/半导体/集成电路,,
552,乐高机器人/编程老师,12-16发布,童程童美教育集团,1-1.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
553,Security Engineer Support（外资双休）,12-15发布,海南钦诚软件技术,1.3-1.8万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
554,商业数据分析师,01-04发布,佛山市金舵陶瓷,1-1.4万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,,,
555,IT工程师,11-20发布,武汉欧可道企业管理咨询,6.8千-1.3万·16薪,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,专业服务(咨询、人力资源、财会),,
556,乐高机器人/编程老师,12-16发布,童程童美教育集团,1-1.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
557,数据分析工程师,12-20发布,中国联合网络通信有限公司广东省,2-3.5万·13薪,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,通信/电信/网络设备,,
558,自动化运维工程师,12-31发布,卓望数码技术（深圳）,1.7-2.7万·13薪,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,通信/电信运营、增值服务,,
559,C++开发工程师,12-20发布,上海得逸信息技术,1.8-2.6万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
560,乐高机器人/编程老师,12-12发布,童程童美教育集团,1-1.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
561,图像算法工程师,01-04发布,北京纳析光电科技,1.3-2.6万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,仪器仪表/工业自动化,,
562,系统工程师,01-03发布,广州尚航信息科技,9千-1.2万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,通信/电信运营、增值服务,,
563,渗透工程师,12-07发布,深圳万网云安全科技有限公司广州,8千-1.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
564,少儿编程老师-上市公司（10-15k）,12-11发布,童程童美教育集团,1-1.8万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
565,3D算法工程师,11-24发布,超音速人工智能科技,1.8-3.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,仪器仪表/工业自动化,,
566,测试工程师,01-04发布,广东芯海医学检测实验室,1.2-1.8万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,检测，认证,,
567,生物医学与医疗人工智能博士后,12-03发布,长杰优（深圳）生物科技,2.5-4.1万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,电子技术/半导体/集成电路,,
568,商业分析/战略支持,01-04发布,广西东呈酒店管理集团,1-2万·13薪,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,酒店/旅游,,
569,物价竞调经理,11-23发布,广州市欢乐特卖网络科技,1.3-2万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,批发/零售,,
570,图像处理工程师,01-04发布,广东芯海医学检测实验室,1.2-1.8万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,检测，认证,,
571,数据产品经理,12-15发布,海南钦诚软件技术,1.5-2.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
572,PMO（数据库）,12-30发布,Alten China Limited,1.5-1.9万·13薪,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
573,运维工程师（双休 年终奖 待遇高）,11-22发布,广州快加易计算机科技,8千-1.2万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
574,少儿编程老师（人工智能创造力教育机构）,11-17发布,广州英荔教育科技,6千-1万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,教育/培训/院校,,
575,能源产品研究员（广州）,12-20发布,北京清能互联科技,1.1-2万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,电气/电力/水利,,
576,中山大学计算机学院科研助理,12-28发布,中智广州经济技术合作,1.5-3万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,专业服务(咨询、人力资源、财会),,
577,项目管理系统工程师,12-27发布,Alten China Limited,1-1.5万·13薪,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
578,自动驾驶开发工程师,01-04发布,广东合赢教育科技,8千-1.2万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,教育/培训/院校,,
579,PyQt工程师,12-29发布,超音速人工智能科技,1-2万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,仪器仪表/工业自动化,,
580,Linux软件开发工程师,01-03发布,广东创达自动化装备,8千-1.3万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,仪器仪表/工业自动化,,
581,Consultant Specialist-0000IAEG,12-03发布,汇丰软件开发（广东）,2-4万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
582,船舶及渔业装备研究-人工智能组-011KY2210,01-04发布,南方海洋科学与工程广东省实验室（湛江）,20-30万/年,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,学术/科研,,
583,数据工程师ADA,01-02发布,上海华钛信息科技,1.5-2万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
584,后端开发工程师,12-14发布,珠海轼域网络科技,1.8-2.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
585,应用软件开发工程师,12-27发布,优合（广州）商贸,1.5-2.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,批发/零售,,
586,C/C++开发工程师,01-04发布,广州智臣信息科技,1-2万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
587,CAE二次开发工程师,12-02发布,上海数巧信息科技,1.2-2万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
588,VBA自动化开发工程师,01-03发布,友邦资讯科技（广州）有限公司成都,1.2-1.4万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机服务(系统、数据服务、维修),,
589,Openstack云平台研发工程师,12-30发布,广东联通通信建设,1.5-2.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,通信/电信/网络设备,,
590,仿真算法工程师,01-04发布,广州瑞立科密汽车电子,1-1.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,汽车,,
591,高级后台开发工程师-飞书文档,01-04发布,字节跳动,3-6万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,互联网/电子商务,,
592,C#开发工程师,01-03发布,友邦资讯科技（广州）有限公司成都,1-1.4万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机服务(系统、数据服务、维修),,
593,RPA开发工程师/架构师/项目主管(编号ZB#0703）,12-14发布,广州欧博化妆品,1-2万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,快速消费品(食品、饮料、化妆品),,
594,AI建模工程师(J10052),11-19发布,广州市玄武无线科技,6-9千,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,互联网/电子商务,,
595,后台开发工程师-飞书文档,01-04发布,字节跳动,2.5-5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,互联网/电子商务,,
596,.Net开发工程师,01-03发布,友邦资讯科技（广州）有限公司成都,1-1.4万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机服务(系统、数据服务、维修),,
597,编程老师（可***）,12-02发布,广州市嘉鸿信息技术,0.8-1万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,通信/电信运营、增值服务,,
598,游戏前端服务端开发工程师,01-04发布,广州竣仁网络科技,8千-1.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,互联网/电子商务,,
599,角色特效师（解算师),01-04发布,广州华栈天城科技,8千-1.5万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机软件,,
600,VBA开发工程师,01-04发布,友邦资讯科技（广州）有限公司成都,1.2-1.8万,广州·番禺区,5-7年,本科,,已上市 , 150-500人,,计算机服务(系统、数据服务、维修),,
601,计算机教师（数据科学与大数据技术）,12-02发布,广东培正学院,8.5千-1.2万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,教育/培训/院校,,
602,算法工程师（化学信息方向）,12-23发布,广州标智未来科学技术,1.5-2万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,学术/科研,,
603,PCB设计工程师,11-16发布,广东盛腾科技,1.2-1.3万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,互联网/电子商务,,
604,Pipeline TD,12-06发布,三七互娱,1-1.5万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,,,
605,Consultant Specialist-0000IB7N,12-11发布,汇丰软件开发（广东）,2-4万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,计算机软件,,
606,3D视觉工程师,12-29发布,超音速人工智能科技,2-4万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,仪器仪表/工业自动化,,
607,Odoo开发工程师(J11559),12-21发布,广州电装,8千-1.4万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,汽车,,
608,功能测试/双休/五险一金,01-04发布,深圳市睿服科技,9千-1.3万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,计算机软件,,
609,通信协议开发工程师,12-02发布,广东省大湾区集成电路与系统应用研究院,2-2.5万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,学术/科研,,
610,软件测试工程师,01-04发布,四川海格恒通专网科技,1.1-2.2万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,通信/电信运营、增值服务,,
611,ETL developer,01-04发布,海南钦诚软件技术,1-1.5万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,计算机软件,,
612,IT Application Development Engineer,01-03发布,佛山光寰贸易,1.5-2.2万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,家具/家电/玩具/礼品,,
613,影视特效师,01-04发布,广州华栈天城科技,7千-1.4万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,计算机软件,,
614,C++开发工程师,01-04发布,深圳市金溢科技,1-2万·14薪,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,通信/电信/网络设备,,
615,Full stack Engineer,01-04发布,海南钦诚软件技术,1.2-2万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,计算机软件,,
616,游戏风控运营,12-30发布,广州幸福树科技,8千-1.2万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,互联网/电子商务,,
617,云桌面系统运维工程师,01-04发布,中通服建设,4-8千,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,通信/电信运营、增值服务,,
618,后端开发工程师-飞书文档-知识库,01-04发布,字节跳动,3-6万,广州·花都区,无需经验,硕士,,非营利组织 , 500-1000人,,互联网/电子商务,,
